Marea,Planta,Embarcacion,Bodega,% Llenado,# Calas,TDC-Desc,TVN,año,temporada_año
146363,PISCO SUR,SAN JUDAS,Tradicional,48.0,3,17.0,26.33,2019,2019-I
146326,PISCO SUR,ZORRITOS 2,Tradicional,43.0,3,17.0,27.18,2019,2019-I
146365,PISCO SUR,MACABI 1,Tradicional,82.0,3,18.0,28.33,2019,2019-I
146317,PISCO SUR,COQUI X,Tradicional,45.0,3,18.0,29.05,2019,2019-I
146366,PISCO SUR,MACABI 5,Tradicional,35.0,3,19.0,32.89,2019,2019-I
146367,PISCO SUR,MACABI 10,Tradicional,67.0,3,18.0,33.15,2019,2019-I
146442,MALABRIGO,MILAGRO DE CHALPON,Tradicional,65.0,1,8.0,19.55,2019,2019-I
146444,MALABRIGO,MARIBEL,Tradicional,85.0,1,5.0,17.84,2019,2019-I
146418,MALABRIGO,LORENA,Tradicional,85.0,2,13.0,20.47,2019,2019-I
146443,MALABRIGO,MARIA,Tradicional,93.0,1,9.0,18.2,2019,2019-I
146431,MALABRIGO,MARISOL,Tradicional,81.0,2,11.0,20.86,2019,2019-I
146412,MALABRIGO,RIMAC,Tradicional,89.0,2,11.0,21.12,2019,2019-I
146473,MALABRIGO,BEATITA DE HUMAY III,Tradicional,92.0,1,10.0,19.43,2019,2019-I
146475,MALABRIGO,BEATITA DE HUMAY 3,Tradicional,95.0,1,9.0,19.04,2019,2019-I
146448,MALABRIGO,COQUI VI,Tradicional,76.0,2,11.0,16.29,2019,2019-I
146457,MALABRIGO,SANTOS LIBORIO,Tradicional,97.0,1,11.0,17.77,2019,2019-I
146450,MALABRIGO,MI HERMINIA,Tradicional,94.0,2,13.0,21.45,2019,2019-I
146410,MALABRIGO,MODESTO,Tradicional,74.0,2,13.0,18.62,2019,2019-I
146449,MALABRIGO,COQUI IX,Tradicional,40.0,3,12.0,23.6,2019,2019-I
146446,MALABRIGO,MARIA MAGALY,Tradicional,96.0,2,16.0,21.6,2019,2019-I
146452,MALABRIGO,COQUI XII,Tradicional,28.000000000000004,1,10.0,19.78,2019,2019-I
146453,MALABRIGO,MALAGA 1,Tradicional,39.0,3,14.0,22.43,2019,2019-I
146447,MALABRIGO,COQUI II,Tradicional,73.0,2,13.0,19.13,2019,2019-I
146425,MALABRIGO,MI JOSE LUIS N 2,Tradicional,101.0,1,14.0,23.85,2019,2019-I
146408,MALABRIGO,MODESTO 6,Tradicional,18.0,1,11.0,21.68,2019,2019-I
146480,MALABRIGO,MACABI 9,Tradicional,38.0,3,16.0,23.06,2019,2019-I
146369,MALABRIGO,TASA 44,Frio,71.0,6,27.0,19.98,2019,2019-I
146404,MALABRIGO,AURELIA,Tradicional,37.0,2,21.0,28.8,2019,2019-I
146373,CHIMBOTE,TASA 425,Frio,75.0,3,29.0,31.72,2019,2019-I
146416,CHIMBOTE,SANTA MARGARITA 2,Tradicional,95.0,1,12.0,33.0,2019,2019-I
146430,CHIMBOTE,MI BERTITA,Tradicional,43.0,2,20.0,35.14,2019,2019-I
146414,CHIMBOTE,AURORA MARGARITA 2,Tradicional,33.0,1,9.0,23.84,2019,2019-I
146293,CHIMBOTE,TASA 58,Frio,69.0,3,44.0,46.55,2019,2019-I
146308,CHIMBOTE,TEO,Tradicional,14.000000000000002,1,12.0,27.03,2019,2019-I
146309,CHIMBOTE,JAVIER,Tradicional,33.0,2,11.0,27.47,2019,2019-I
146426,CHIMBOTE,ISABEL II,Tradicional,68.0,3,18.0,34.81,2019,2019-I
146427,CHIMBOTE,TERESA,Tradicional,44.0,2,15.0,29.13,2019,2019-I
146406,CHIMBOTE,SANDRINA,Tradicional,70.0,4,17.0,32.83,2019,2019-I
146488,CHIMBOTE,MI JOSUE,Tradicional,99.0,1,12.0,31.42,2019,2019-I
146424,CHIMBOTE,JESUS ES LUZ Y VIDA 2,Tradicional,70.0,1,12.0,29.72,2019,2019-I
146415,CHIMBOTE,AURORA MARGARITA,Tradicional,73.0,1,9.0,28.28,2019,2019-I
146422,CHIMBOTE,MI JESUS SANTOS,Tradicional,94.0,1,9.0,26.25,2019,2019-I
146407,CHIMBOTE,MODESTO 3,Tradicional,27.0,2,14.0,29.36,2019,2019-I
146288,CHIMBOTE,TASA 57,Frio,68.0,6,44.0,46.72,2019,2019-I
146485,CHIMBOTE,DON ALFONSO,Tradicional,95.0,2,11.0,26.05,2019,2019-I
146421,CHIMBOTE,MANUEL EDUARDO,Tradicional,87.0,1,10.0,30.51,2019,2019-I
146291,SAMANCO,TASA 45,Frio,75.0,5,50.0,39.51,2019,2019-I
146282,SAMANCO,TASA 52,Frio,64.0,7,42.0,34.89,2019,2019-I
146294,SAMANCO,TASA 51,Frio,64.0,3,33.0,34.13,2019,2019-I
146281,SAMANCO,TASA 56,Frio,76.0,6,33.0,24.06,2019,2019-I
146487,CALLAO,DON FRANCISCO,Tradicional,24.0,1,8.0,17.46,2019,2019-I
146314,CALLAO,TASA 111,Tradicional,7.000000000000001,1,8.0,17.15,2019,2019-I
146390,CALLAO,TASA 32,Tradicional,11.0,2,10.0,19.31,2019,2019-I
146428,CALLAO,TASA 414,Tradicional,32.0,3,11.0,22.78,2019,2019-I
146313,CALLAO,TASA 220,Tradicional,39.0,2,11.0,22.48,2019,2019-I
146435,CALLAO,TASA 23,Tradicional,69.0,1,8.0,17.37,2019,2019-I
146476,CALLAO,TASA 37,Tradicional,2.0,1,3.0,15.0,2019,2019-I
146481,CALLAO,TASA 21,Tradicional,6.0,1,3.0,15.39,2019,2019-I
146470,CALLAO,TASA 31,Tradicional,5.0,1,3.0,15.54,2019,2019-I
146439,CALLAO,TASA 36,Tradicional,73.0,2,5.0,15.17,2019,2019-I
146483,CALLAO,NUEVA ESPERANZA,Tradicional,102.0,1,5.0,15.76,2019,2019-I
146432,CALLAO,TASA 34,Tradicional,7.000000000000001,2,7.0,15.92,2019,2019-I
146316,CALLAO,TASA 210,Tradicional,28.000000000000004,3,7.0,16.48,2019,2019-I
146482,CALLAO,TASA 35,Tradicional,10.0,1,6.0,16.93,2019,2019-I
146356,CALLAO,TASA 17,Tradicional,10.0,1,6.0,16.65,2019,2019-I
146460,PISCO SUR,ANTICA B,Tradicional,61.0,3,11.0,25.09,2019,2019-I
146463,PISCO SUR,CARMEN JUDITH 2,Tradicional,25.0,3,11.0,24.5,2019,2019-I
146466,PISCO SUR,CARMEN JUDITH 5,Tradicional,32.0,3,11.0,24.89,2019,2019-I
146445,PISCO SUR,TASA 416,Tradicional,13.0,2,9.0,21.32,2019,2019-I
146469,PISCO SUR,ZORRITOS 2,Tradicional,45.0,3,14.0,26.92,2019,2019-I
146461,PISCO SUR,SAN JUDAS,Tradicional,34.0,4,15.0,27.09,2019,2019-I
146467,PISCO SUR,MACABI 1,Tradicional,48.0,3,13.0,24.7,2019,2019-I
146465,PISCO SUR,CARMEN JUDITH 4,Tradicional,22.0,3,15.0,28.69,2019,2019-I
146471,PISCO SUR,TINO,Tradicional,21.0,2,16.0,27.72,2019,2019-I
146391,PISCO SUR,TASA 310,Tradicional,6.0,1,13.0,28.87,2019,2019-I
146464,PISCO SUR,CARMEN JUDITH 3,Tradicional,16.0,2,18.0,21.55,2019,2019-I
146433,PISCO SUR,TASA 22,Tradicional,18.0,1,14.0,30.53,2019,2019-I
146478,PISCO SUR,MACABI 10,Tradicional,11.0,1,13.0,29.7,2019,2019-I
146398,PISCO SUR,TASA 417,Tradicional,19.0,2,16.0,30.61,2019,2019-I
146315,PISCO SUR,TASA 415,Tradicional,9.0,2,16.0,33.41,2019,2019-I
146392,PISCO SUR,TASA 424,Tradicional,12.0,2,17.0,34.97,2019,2019-I
146468,PISCO SUR,MACABI 5,Tradicional,37.0,2,16.0,35.13,2019,2019-I
146537,MALABRIGO,MARIBEL,Tradicional,64.0,1,5.0,17.75,2019,2019-I
146525,MALABRIGO,MI HERMINIA,Tradicional,95.0,2,11.0,18.65,2019,2019-I
146436,MALABRIGO,TASA 42,Frio,28.000000000000004,3,25.0,22.41,2019,2019-I
146371,MALABRIGO,TASA 43,Frio,59.0,5,39.0,27.23,2019,2019-I
146401,MALABRIGO,TASA 61,Frio,37.0,3,30.0,27.14,2019,2019-I
146573,MALABRIGO,MARIA SIXTA 3,Tradicional,68.0,2,15.0,23.73,2019,2019-I
146577,MALABRIGO,ARBOLITO DE NAVIDAD V,Tradicional,83.0,3,15.0,21.1,2019,2019-I
146574,MALABRIGO,MARIA FELICITA,Tradicional,47.0,2,12.0,25.03,2019,2019-I
146580,MALABRIGO,ARBOLITO DE NAVIDAD,Tradicional,31.0,4,16.0,23.88,2019,2019-I
146510,CHIMBOTE,MODESTO 7,Tradicional,49.0,1,4.0,27.14,2019,2019-I
146543,CHIMBOTE,ISABEL II,Tradicional,96.0,1,4.0,28.15,2019,2019-I
146535,CHIMBOTE,MANUEL EDUARDO,Tradicional,101.0,1,7.0,30.6,2019,2019-I
146370,CHIMBOTE,TASA 55,Frio,59.0,6,33.0,34.39,2019,2019-I
146550,CHIMBOTE,HUACHO 9,Tradicional,45.0,1,8.0,26.88,2019,2019-I
146544,CHIMBOTE,MI BERTITA,Tradicional,75.0,1,5.0,30.2,2019,2019-I
146441,CHIMBOTE,GUIAME MADRE MIA,Tradicional,95.0,1,9.0,27.59,2019,2019-I
146538,CHIMBOTE,DON ALFONSO,Tradicional,98.0,1,6.0,25.93,2019,2019-I
146530,CHIMBOTE,MI JOSUE,Tradicional,91.0,2,12.0,29.04,2019,2019-I
146437,CHIMBOTE,TASA 427,Frio,51.0,2,29.0,27.49,2019,2019-I
146553,CHIMBOTE,SANTA ROSA,Tradicional,59.0,1,8.0,33.98,2019,2019-I
146540,CHIMBOTE,TEO,Tradicional,44.0,2,10.0,31.52,2019,2019-I
146384,CHIMBOTE,TASA 41,Frio,39.0,2,37.0,30.22,2019,2019-I
146567,CHIMBOTE,RIMAC,Tradicional,23.0,1,11.0,31.11,2019,2019-I
146539,CHIMBOTE,JAVIER,Tradicional,7.000000000000001,1,13.0,27.47,2019,2019-I
146523,CHIMBOTE,MODESTO,Tradicional,11.0,1,11.0,30.94,2019,2019-I
146521,CHIMBOTE,MACABI 9,Tradicional,15.0,2,10.0,31.98,2019,2019-I
146518,CHIMBOTE,COQUI XII,Tradicional,6.0,1,12.0,30.06,2019,2019-I
146511,CHIMBOTE,MODESTO 6,Tradicional,26.0,1,10.0,29.91,2019,2019-I
146529,CHIMBOTE,MARISOL,Tradicional,26.0,2,17.0,30.1,2019,2019-I
146533,CHIMBOTE,LORENA,Tradicional,38.0,2,18.0,31.72,2019,2019-I
146531,CHIMBOTE,COQUI VI,Tradicional,27.0,1,9.0,28.96,2019,2019-I
146515,CHIMBOTE,MALAGA 1,Tradicional,18.0,1,8.0,26.35,2019,2019-I
146517,CHIMBOTE,COQUI IX,Tradicional,8.0,1,8.0,25.61,2019,2019-I
146383,CHIMBOTE,TASA 71,Frio,73.0,7,41.0,31.11,2019,2019-I
146516,CHIMBOTE,COQUI II,Tradicional,23.0,1,8.0,28.61,2019,2019-I
146542,CHIMBOTE,TERESA,Tradicional,65.0,3,12.0,30.2,2019,2019-I
146552,CHIMBOTE,MODESTO 3,Tradicional,55.00000000000001,2,11.0,33.04,2019,2019-I
146375,SAMANCO,TASA 59,Frio,68.0,6,43.0,30.37,2019,2019-I
146387,SAMANCO,TASA 419,Frio,72.0,3,33.0,26.15,2019,2019-I
146508,SUPE,TASA 57,Frio,3.0,2,15.0,17.68,2019,2019-I
146547,SUPE,TASA 51,Frio,14.000000000000002,3,16.0,17.86,2019,2019-I
146509,SUPE,TASA 58,Frio,9.0,2,12.0,20.73,2019,2019-I
146504,SUPE,TASA 52,Frio,26.0,3,14.0,22.15,2019,2019-I
146486,SUPE,TASA 56,Frio,15.0,3,12.0,16.35,2019,2019-I
146479,SUPE,TASA 54,Frio,3.0,1,7.0,16.62,2019,2019-I
146409,CALLAO,TASA 418,Tradicional,12.0,2,11.0,20.69,2019,2019-I
146561,CALLAO,CARMEN JUDITH 4,Tradicional,13.0,1,6.0,16.7,2019,2019-I
146558,CALLAO,CARMEN JUDITH 5,Tradicional,14.000000000000002,2,8.0,18.85,2019,2019-I
146560,CALLAO,CARMEN JUDITH 2,Tradicional,38.0,2,8.0,19.26,2019,2019-I
146563,CALLAO,MACABI 1,Tradicional,24.0,1,5.0,15.1,2019,2019-I
146555,CALLAO,ZORRITOS 2,Tradicional,20.0,3,10.0,19.8,2019,2019-I
146554,CALLAO,ANTICA B,Tradicional,25.0,3,11.0,21.99,2019,2019-I
146556,CALLAO,TINO,Tradicional,7.000000000000001,1,7.0,16.63,2019,2019-I
146499,CALLAO,TASA 210,Tradicional,25.0,3,13.0,23.16,2019,2019-I
146491,CALLAO,TASA 31,Tradicional,14.000000000000002,3,13.0,27.08,2019,2019-I
146490,CALLAO,TASA 416,Tradicional,24.0,3,8.0,17.19,2019,2019-I
146500,CALLAO,TASA 21,Tradicional,14.000000000000002,2,7.0,16.46,2019,2019-I
146493,CALLAO,TASA 34,Tradicional,43.0,3,10.0,20.32,2019,2019-I
146495,CALLAO,TASA 36,Tradicional,16.0,2,6.0,15.24,2019,2019-I
146472,CALLAO,TASA 413,Tradicional,16.0,2,11.0,20.15,2019,2019-I
146503,CALLAO,TASA 38,Tradicional,16.0,2,8.0,17.41,2019,2019-I
146405,CALLAO,TASA 412,Tradicional,13.0,3,12.0,24.39,2019,2019-I
146506,CALLAO,TASA 32,Tradicional,19.0,3,12.0,23.26,2019,2019-I
146498,CALLAO,TASA 37,Tradicional,21.0,2,12.0,23.07,2019,2019-I
146403,CALLAO,TASA 314,Tradicional,26.0,3,12.0,23.07,2019,2019-I
146507,CALLAO,TASA 310,Tradicional,14.000000000000002,2,12.0,25.22,2019,2019-I
146434,CALLAO,TASA 218,Tradicional,23.0,3,12.0,23.55,2019,2019-I
146494,CALLAO,TASA 17,Tradicional,30.0,2,12.0,23.09,2019,2019-I
146502,CALLAO,TASA 220,Tradicional,11.0,2,12.0,26.13,2019,2019-I
146497,CALLAO,TASA 414,Tradicional,22.0,3,14.0,27.46,2019,2019-I
146400,CALLAO,TASA 411,Tradicional,5.0,1,10.0,19.2,2019,2019-I
146492,CALLAO,TASA 111,Tradicional,36.0,3,13.0,25.35,2019,2019-I
146496,CALLAO,TASA 35,Tradicional,7.000000000000001,1,12.0,23.97,2019,2019-I
146489,CALLAO,TASA 315,Tradicional,6.0,1,12.0,25.8,2019,2019-I
146549,CALLAO,TASA 22,Tradicional,4.0,1,13.0,25.36,2019,2019-I
146569,CALLAO,NUEVA ESPERANZA,Tradicional,32.0,2,11.0,20.84,2019,2019-I
146568,CALLAO,MACABI 5,Tradicional,7.000000000000001,2,12.0,25.63,2019,2019-I
146514,PISCO NORTE,TASA 415,Tradicional,16.0,2,11.0,25.58,2019,2019-I
146522,PISCO NORTE,TASA 424,Tradicional,26.0,2,13.0,23.48,2019,2019-I
146512,PISCO NORTE,TASA 417,Tradicional,28.000000000000004,2,12.0,26.33,2019,2019-I
146438,PISCO SUR,TASA 420,Tradicional,4.0,1,16.0,34.07,2019,2019-I
146423,PISCO SUR,TASA 426,Tradicional,11.0,3,19.0,36.17,2019,2019-I
146584,MALABRIGO,TASA 55,Frio,25.0,2,14.0,19.38,2019,2019-I
146545,MALABRIGO,TASA 44,Frio,37.0,2,15.0,20.83,2019,2019-I
146638,MALABRIGO,TASA 59,Frio,4.0,1,10.0,16.51,2019,2019-I
146575,MALABRIGO,TASA 61,Frio,15.0,2,14.0,20.13,2019,2019-I
146642,MALABRIGO,MI HERMINIA,Tradicional,37.0,2,8.0,19.88,2019,2019-I
146612,MALABRIGO,TASA 427,Frio,24.0,1,15.0,22.43,2019,2019-I
146616,MALABRIGO,TASA 41,Frio,11.0,1,17.0,23.84,2019,2019-I
146585,MALABRIGO,TASA 71,Frio,12.0,3,20.0,20.31,2019,2019-I
146585,MALABRIGO,TASA 71,Frio,22.0,3,20.0,20.31,2019,2019-I
146579,MALABRIGO,TASA 425,Frio,14.000000000000002,2,13.0,22.48,2019,2019-I
146582,MALABRIGO,TASA 43,Frio,22.0,2,17.0,21.61,2019,2019-I
146570,CHIMBOTE,TASA 45,Frio,17.0,1,10.0,21.46,2019,2019-I
146578,CHIMBOTE,TASA 419,Frio,30.0,3,15.0,20.42,2019,2019-I
146628,CHIMBOTE,LORENA,Tradicional,80.0,2,9.0,24.0,2019,2019-I
146607,CHIMBOTE,DON ALFONSO,Tradicional,93.0,1,7.0,25.72,2019,2019-I
146606,CHIMBOTE,MANUEL EDUARDO,Tradicional,85.0,2,8.0,23.52,2019,2019-I
146596,CHIMBOTE,MI BERTITA,Tradicional,84.0,1,8.0,25.27,2019,2019-I
146528,CHIMBOTE,SANTA MARGARITA 2,Tradicional,87.0,2,10.0,30.48,2019,2019-I
146611,CHIMBOTE,TASA 58,Frio,14.000000000000002,2,13.0,25.53,2019,2019-I
146581,CHIMBOTE,TASA 42,Frio,6.0,1,11.0,21.5,2019,2019-I
146635,CHIMBOTE,MALAGA 1,Tradicional,6.0,1,9.0,24.03,2019,2019-I
146513,CHIMBOTE,MI JOSE LUIS N 2,Tradicional,54.0,2,14.0,25.86,2019,2019-I
146608,CHIMBOTE,GUIAME MADRE MIA,Tradicional,43.0,1,13.0,34.33,2019,2019-I
146657,CHIMBOTE,MODESTO 3,Tradicional,32.0,1,9.0,29.78,2019,2019-I
146417,CHIMBOTE,SAN JUAN BAUTISTA 3,Tradicional,16.0,1,12.0,25.12,2019,2019-I
146632,CHIMBOTE,RIMAC,Tradicional,23.0,1,6.0,32.0,2019,2019-I
146629,CHIMBOTE,MARISOL,Tradicional,40.0,3,13.0,29.87,2019,2019-I
146610,CHIMBOTE,TEO,Tradicional,34.0,2,8.0,28.36,2019,2019-I
146541,CHIMBOTE,SANDRINA,Tradicional,24.0,3,13.0,30.9,2019,2019-I
146637,CHIMBOTE,JAVIER,Tradicional,28.999999999999996,1,6.0,29.73,2019,2019-I
146636,CHIMBOTE,MACABI 9,Tradicional,35.0,1,6.0,26.59,2019,2019-I
146658,CHIMBOTE,SANTA ROSA,Tradicional,47.0,1,7.0,29.63,2019,2019-I
146599,CHIMBOTE,HUACHO 9,Tradicional,14.000000000000002,1,6.0,28.68,2019,2019-I
146591,CALLAO,TASA 32,Tradicional,13.0,1,7.0,16.18,2019,2019-I
146590,CALLAO,TASA 37,Tradicional,11.0,1,8.0,16.25,2019,2019-I
146501,CALLAO,TASA 23,Tradicional,28.000000000000004,2,10.0,20.22,2019,2019-I
146648,CALLAO,ANTICA B,Tradicional,20.0,2,10.0,20.57,2019,2019-I
146564,CALLAO,MACABI 10,Tradicional,9.0,1,8.0,17.6,2019,2019-I
146587,CALLAO,TASA 21,Tradicional,27.0,2,12.0,21.81,2019,2019-I
146583,CALLAO,TASA 34,Tradicional,22.0,3,11.0,21.89,2019,2019-I
146656,CALLAO,NUEVA ESPERANZA,Tradicional,43.0,2,9.0,18.74,2019,2019-I
146654,CALLAO,MACABI 5,Tradicional,16.0,2,6.0,15.52,2019,2019-I
146594,CALLAO,TASA 220,Tradicional,27.0,2,4.0,14.55,2019,2019-I
146623,CALLAO,TASA 22,Tradicional,21.0,2,8.0,19.34,2019,2019-I
146562,CALLAO,CARMEN JUDITH 3,Tradicional,8.0,1,7.0,19.34,2019,2019-I
146651,CALLAO,CARMEN JUDITH 2,Tradicional,4.0,1,3.0,14.05,2019,2019-I
146627,CALLAO,TASA 38,Tradicional,21.0,2,8.0,17.67,2019,2019-I
146659,CALLAO,SAN JUDAS II,Tradicional,21.0,1,7.0,15.29,2019,2019-I
146557,CALLAO,SAN JUDAS,Tradicional,7.000000000000001,2,7.0,15.22,2019,2019-I
146609,CALLAO,TASA 31,Tradicional,6.0,2,12.0,25.37,2019,2019-I
146609,CALLAO,TASA 31,Tradicional,28.000000000000004,2,14.0,25.37,2019,2019-I
146462,CALLAO,COQUI X,Tradicional,5.0,1,8.0,17.7,2019,2019-I
146650,CALLAO,ZORRITOS 2,Tradicional,13.0,2,11.0,21.54,2019,2019-I
146589,CALLAO,TASA 210,Tradicional,34.0,1,9.0,18.97,2019,2019-I
146649,CALLAO,TINO,Tradicional,61.0,1,12.0,23.92,2019,2019-I
146586,CALLAO,TASA 36,Tradicional,28.999999999999996,2,12.0,21.18,2019,2019-I
146592,CALLAO,TASA 314,Tradicional,47.0,1,13.0,23.97,2019,2019-I
146588,PISCO NORTE,TASA 416,Tradicional,25.0,1,7.0,23.28,2019,2019-I
146576,PISCO NORTE,TASA 426,Tradicional,84.0,2,13.0,22.05,2019,2019-I
146625,PISCO SUR,TASA 420,Tradicional,24.0,2,13.0,21.93,2019,2019-I
146646,PISCO SUR,TASA 415,Tradicional,74.0,3,14.0,22.91,2019,2019-I
146647,PISCO SUR,TASA 417,Tradicional,28.999999999999996,2,13.0,20.81,2019,2019-I
146639,PISCO SUR,TASA 424,Tradicional,91.0,2,16.0,23.33,2019,2019-I
146727,MALABRIGO,ARCA DE NOE IV,Tradicional,45.0,2,12.0,20.49,2019,2019-I
146664,MALABRIGO,TASA 59,Frio,69.0,1,14.0,19.55,2019,2019-I
146702,MALABRIGO,TASA 43,Frio,59.0,2,14.0,18.12,2019,2019-I
146626,MALABRIGO,TASA 51,Frio,41.0,3,18.0,19.39,2019,2019-I
146689,MALABRIGO,TASA 71,Frio,37.0,3,17.0,22.01,2019,2019-I
146622,MALABRIGO,TASA 57,Frio,33.0,2,18.0,18.77,2019,2019-I
146712,CHIMBOTE,MACABI 9,Tradicional,79.0,3,14.0,25.9,2019,2019-I
146713,CHIMBOTE,AMAZONAS 8,Tradicional,39.0,2,8.0,24.4,2019,2019-I
146660,CHIMBOTE,SANTA MARGARITA 2,Tradicional,41.0,1,4.0,27.45,2019,2019-I
146601,CHIMBOTE,COQUI IX,Tradicional,23.0,1,7.0,23.37,2019,2019-I
146668,CHIMBOTE,MI JOSE LUIS N 2,Tradicional,27.0,1,6.0,26.75,2019,2019-I
146604,CHIMBOTE,TERESA,Tradicional,24.0,1,9.0,24.19,2019,2019-I
146676,CHIMBOTE,LORENA,Tradicional,21.0,1,8.0,16.53,2019,2019-I
146671,CHIMBOTE,MI BERTITA,Tradicional,12.0,1,8.0,20.79,2019,2019-I
146708,CHIMBOTE,MARISOL,Tradicional,28.000000000000004,2,12.0,23.48,2019,2019-I
146715,CHIMBOTE,SANTA ROSA,Tradicional,24.0,2,9.0,24.82,2019,2019-I
146706,CHIMBOTE,TEO,Tradicional,9.0,1,7.0,28.73,2019,2019-I
146666,CHIMBOTE,RIMAC,Tradicional,69.0,3,14.0,25.58,2019,2019-I
146707,CHIMBOTE,JAVIER,Tradicional,51.0,1,7.0,25.61,2019,2019-I
146720,CHIMBOTE,BEATITA DE HUMAY III,Tradicional,5.0,1,9.0,23.36,2019,2019-I
146670,CHIMBOTE,MALAGA 1,Tradicional,3.0,1,8.0,20.58,2019,2019-I
146631,CHIMBOTE,MODESTO,Tradicional,13.0,1,11.0,24.3,2019,2019-I
146602,CHIMBOTE,COQUI II,Tradicional,36.0,2,10.0,23.57,2019,2019-I
146634,CHIMBOTE,COQUI XII,Tradicional,13.0,1,8.0,24.46,2019,2019-I
146680,CHIMBOTE,SANDRINA,Tradicional,11.0,1,4.0,24.17,2019,2019-I
146709,CHIMBOTE,AURELIA,Tradicional,24.0,1,10.0,23.94,2019,2019-I
146633,CHIMBOTE,COQUI VI,Tradicional,8.0,1,9.0,22.27,2019,2019-I
146710,CHIMBOTE,MARIA MAGALY,Tradicional,44.0,1,8.0,27.44,2019,2019-I
146614,CALLAO,TASA 35,Tradicional,15.0,1,10.0,20.72,2019,2019-I
146613,CALLAO,TASA 111,Tradicional,41.0,2,12.0,23.46,2019,2019-I
146690,CALLAO,TASA 34,Tradicional,28.999999999999996,2,11.0,25.08,2019,2019-I
146714,CALLAO,ANTICA B,Tradicional,7.000000000000001,1,9.0,18.9,2019,2019-I
146696,CALLAO,TASA 22,Tradicional,24.0,2,10.0,21.81,2019,2019-I
146700,CALLAO,TASA 314,Tradicional,30.0,2,10.0,21.26,2019,2019-I
146683,CALLAO,TASA 23,Tradicional,14.000000000000002,2,12.0,23.69,2019,2019-I
146691,CALLAO,TASA 210,Tradicional,13.0,1,9.0,19.82,2019,2019-I
146675,CALLAO,TASA 21,Tradicional,9.0,2,13.0,23.89,2019,2019-I
146721,CALLAO,ZORRITOS 2,Tradicional,9.0,2,13.0,27.16,2019,2019-I
146684,CALLAO,TASA 37,Tradicional,9.0,1,10.0,20.99,2019,2019-I
146725,CALLAO,TINO,Tradicional,7.000000000000001,1,5.0,16.91,2019,2019-I
146679,CALLAO,TASA 220,Tradicional,8.0,1,8.0,18.15,2019,2019-I
146697,CALLAO,TASA 31,Tradicional,10.0,2,11.0,23.4,2019,2019-I
146699,CALLAO,TASA 36,Tradicional,20.0,2,11.0,19.61,2019,2019-I
146724,CALLAO,MACABI 5,Tradicional,9.0,1,7.0,19.67,2019,2019-I
146595,CALLAO,TASA 17,Tradicional,7.000000000000001,2,9.0,18.21,2019,2019-I
146653,CALLAO,MACABI 1,Tradicional,38.0,1,9.0,20.09,2019,2019-I
146618,CALLAO,TASA 218,Tradicional,30.0,1,8.0,15.83,2019,2019-I
146723,CALLAO,MACABI 10,Tradicional,92.0,2,11.0,20.28,2019,2019-I
146600,PISCO SUR,TASA 414,Tradicional,5.0,1,9.0,26.05,2019,2019-I
146621,PISCO SUR,TASA 418,Tradicional,6.0,1,7.0,27.93,2019,2019-I
146687,PISCO SUR,TASA 416,Tradicional,10.0,1,12.0,24.69,2019,2019-I
146661,PISCO SUR,TASA 413,Tradicional,10.0,1,10.0,25.37,2019,2019-I
146686,MALABRIGO,TASA 427,Frio,24.0,1,18.0,19.19,2019,2019-I
146617,MALABRIGO,TASA 52,Frio,45.0,4,22.0,20.59,2019,2019-I
146692,MALABRIGO,TASA 44,Frio,33.0,2,21.0,18.78,2019,2019-I
146765,MALABRIGO,MARISOL,Tradicional,36.0,1,8.0,18.89,2019,2019-I
146753,MALABRIGO,LORENA,Tradicional,17.0,1,8.0,15.94,2019,2019-I
146748,MALABRIGO,DON GERARDO,Tradicional,4.0,1,8.0,19.88,2019,2019-I
146782,MALABRIGO,MARIA MAGALY,Tradicional,92.0,2,12.0,21.12,2019,2019-I
146746,MALABRIGO,DOÑA ADDY,Tradicional,55.00000000000001,2,11.0,18.0,2019,2019-I
146794,MALABRIGO,ARBOLITO DE NAVIDAD,Tradicional,71.0,2,10.0,23.57,2019,2019-I
146603,MALABRIGO,TASA 56,Frio,4.0,2,33.0,15.84,2019,2019-I
146682,MALABRIGO,TASA 55,Frio,4.0,1,34.0,17.43,2019,2019-I
146597,MALABRIGO,TASA 54,Frio,7.000000000000001,2,34.0,15.86,2019,2019-I
146688,MALABRIGO,TASA 41,Frio,4.0,1,28.0,24.25,2019,2019-I
146673,MALABRIGO,TASA 61,Frio,20.0,3,27.0,18.52,2019,2019-I
146685,MALABRIGO,TASA 419,Frio,13.0,1,15.0,15.45,2019,2019-I
146749,CHIMBOTE,RIMAC,Tradicional,51.0,2,13.0,34.91,2019,2019-I
146773,CHIMBOTE,MACABI 9,Tradicional,66.0,2,11.0,30.41,2019,2019-I
146717,CHIMBOTE,SAN JUDAS,Tradicional,36.0,2,12.0,29.5,2019,2019-I
146716,CHIMBOTE,COQUI X,Tradicional,49.0,3,13.0,30.5,2019,2019-I
146783,CHIMBOTE,SANTA ROSA,Tradicional,7.000000000000001,1,12.0,25.97,2019,2019-I
146751,CHIMBOTE,TEO,Tradicional,10.0,1,12.0,27.81,2019,2019-I
146754,CHIMBOTE,DON FRANCISCO,Tradicional,23.0,2,13.0,33.84,2019,2019-I
